#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2024-04-19 11:07:19.880
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.002525299615384616,0.4349255777095775,-8.934606215139189
-0.002524669615384615,0.4386372396637441,-8.890791021415257
-0.002524039615384615,0.4386372396637424,-8.850627093834976
-0.002523409615384616,0.4349255777095775,-8.828719496973022
-0.002522779615384615,0.4275022538012442,-8.89809355370258
-0.002522149615384616,0.4312139157554091,-9.003980271868699
-0.002521519615384616,0.4312139157554108,-9.120820788465895
-0.002520889615384615,0.4312139157554108,-9.2230562404884
-0.002520259615384616,0.4349255777095775,-9.314337894079923
-0.002519629615384615,0.4349255777095775,-9.383711950809479
-0.002518999615384615,0.4349255777095791,-9.4494347413954
-0.002518369615384616,0.4386372396637441,-9.504203733550289
-0.002517739615384615,0.4312139157554108,-9.548018927274221
-0.002517109615384616,0.4312139157554108,-9.577229056423496
-0.002516479615384616,0.4349255777095775,-9.599136653285473
-0.002515849615384615,0.4312139157554108,-9.606439185572794
-0.002515219615384616,0.4312139157554108,-9.599136653285477
-0.002514589615384615,0.4349255777095775,-9.58453158871083
-0.002513959615384615,0.4312139157554091,-9.555321459561529
-0.002513329615384616,0.4275022538012442,-9.526111330412254
-0.002512699615384615,0.4312139157554108,-9.478644870544663
-0.002512069615384616,0.4312139157554108,-9.427527144533434
-0.002511439615384616,0.4312139157554108,-9.369106886234835
-0.002510809615384615,0.4349255777095775,-9.336245490941888
-0.002510179615384616,0.4312139157554125,-9.263220168068704
-0.002509549615384615,0.4312139157554108,-9.215753708201078
-0.002508919615384615,0.4386372396637457,-9.168287248333467
-0.002508289615384616,0.4423489016179107,-9.124472054609555
