#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A25
#Date Time: 2024-04-26 10:51:56.575
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.000757071,-0.5141075979247662,-10.47901779978376
0.0007577010000000001,-0.5177985451618079,-10.43144692937196
0.000758331,-0.5141075979247662,-10.37289816578821
0.0007589610000000001,-0.5104166506877246,-10.31069010448048
0.000759591,-0.5104166506877246,-10.2594599363447
0.0007602210000000001,-0.5104166506877246,-10.19725187503697
0.000760851,-0.5067257034506829,-10.14602170690119
0.0007614810000000001,-0.5067257034506829,-10.09113224104142
0.000762111,-0.5104166506877246,-10.04722066835361
0.000762741,-0.5104166506877246,-9.999649797941814
0.000763371,-0.5067257034506829,-9.948419629806034
0.000764001,-0.5067257034506829,-9.904508057118221
0.000764631,-0.5141075979247662,-9.849618591258457
0.000765261,-0.5104166506877246,-9.80936631629463
0.0007658910000000001,-0.5104166506877246,-9.765454743606819
0.000766521,-0.5067257034506829,-9.721543170919006
0.0007671510000000001,-0.5104166506877246,-9.695928086851117
0.000767781,-0.5030347562136412,-9.758136148158849
0.0007684110000000001,-0.5067257034506829,-9.871574377602363
0.000769041,-0.5067257034506829,-9.999649797941814
0.0007696710000000001,-0.5067257034506829,-10.11308802738533
0.000770301,-0.5067257034506829,-10.2118890659329
0.0007709310000000001,-0.5104166506877246,-10.29971221130853
0.000771561,-0.5177985451618079,-10.3765574635122
0.0007721910000000001,-0.5141075979247662,-10.43510622709595
0.000772821,-0.5104166506877246,-10.48633639523173
0.0007734510000000001,-0.5141075979247662,-10.5156107770236
0.000774081,-0.5177985451618079,-10.53024796791954
0.0007747110000000001,-0.5214894923988496,-10.54122586109149
0.000775341,-0.5177985451618079,-10.53024796791954
0.0007759710000000001,-0.5141075979247662,-10.51927007474759
0.000776601,-0.5141075979247662,-10.49731428840368
0.0007772310000000001,-0.5104166506877246,-10.45340271571587
0.000777861,-0.5104166506877246,-10.40583184530407
0.0007784910000000001,-0.5141075979247662,-10.34728308172032
0.000779121,-0.5214894923988496,-10.2814157226886
0.0007797510000000001,-0.5214894923988496,-10.21920766138087
0.000780381,-0.5177985451618079,-10.16431819552111
0.0007810110000000001,-0.5104166506877246,-10.11308802738533
0.000781641,-0.5104166506877246,-10.06551715697353
0.0007822710000000001,-0.5141075979247662,-10.01794628656173
0.000782901,-0.5104166506877246,-9.97037541614994
0.0007835310000000001,-0.5141075979247662,-9.922804545738144
0.000784161,-0.5141075979247662,-9.875233675326347
0.0007847910000000001,-0.5141075979247662,-9.831322102638536
0.000785421,-0.5067257034506829,-9.78375123222674
0.0007860510000000001,-0.5104166506877246,-9.739839659538928
0.000786681,-0.5104166506877246,-9.692268789127132
0.0007873110000000001,-0.5067257034506829,-9.721543170919006
0.000787941,-0.5067257034506829,-9.80936631629463
0.0007885710000000001,-0.5104166506877246,-9.948419629806034
0.000789201,-0.5141075979247662,-10.06917645469752
0.0007898310000000001,-0.5177985451618079,-10.17163679096908
0.000790461,-0.5177985451618079,-10.26311923406868
0.0007910910000000001,-0.5141075979247662,-10.35094237944431
0.000791721,-0.5177985451618079,-10.41315044075204
0.0007923510000000001,-0.5141075979247662,-10.46438060888782
0.000792981,-0.5141075979247662,-10.50463288385165
0.0007936110000000001,-0.5177985451618079,-10.52658867019555
0.000794241,-0.5177985451618079,-10.54122586109149
0.0007948710000000001,-0.5177985451618079,-10.54488515881548
0.000795501,-0.5177985451618079,-10.53390726564352
0.0007961310000000001,-0.5141075979247662,-10.51195147929962
0.000796761,-0.5104166506877246,-10.47535850205977
0.0007973910000000001,-0.5104166506877246,-10.42778763164798
0.000798021,-0.5177985451618079,-10.38021676123618
0.000798651,-0.5141075979247662,-10.3070308067565
0.000799281,-0.5141075979247662,-10.25580063862072
0.000799911,-0.5141075979247662,-10.189933279589
0.0008005410000000001,-0.5141075979247662,-10.1423624091772
0.000801171,-0.5177985451618079,-10.09113224104142
0.0008018010000000001,-0.5177985451618079,-10.03990207290564
0.000802431,-0.5177985451618079,-9.992331202493846
0.0008030610000000001,-0.5141075979247662,-9.948419629806034
0.000803691,-0.5141075979247662,-9.900848759394238
0.0008043210000000001,-0.5141075979247662,-9.849618591258457
